trip_id,date,dept_lat,dept_lon,arr_lat,arr_lon,vehicle_type,request_time,wait_time_min,trip_distance_km,est_time_min,actual_time_min,arr_time,fare_usd,surge_pricing,tip_usd,driver_rating,traffic_level,weather,estimated_CO2_g
1290,2026-02-18,11.585108,104.956526,11.538138,104.867567,Remork,18:57,3,3.95,13,13,19:10,2.64,1.1,0.0,4,Medium,Smog,354.48
1291,2026-02-18,11.542651,104.909313,11.55944,104.876248,EV Car,15:56,2,5.24,17,18,16:14,3.25,1.0,0.0,5,Low,Clear,5.77
1292,2026-02-18,11.575762,104.861432,11.573278,104.898497,Rickshaw,20:56,9,6.36,21,30,21:26,2.48,1.0,0.0,5,Very High,Clear,431.42
1293,2026-02-18,11.593798,104.859003,11.591316,104.965667,Rickshaw,11:50,6,6.24,21,32,12:22,2.34,1.0,0.0,4,High,Windy,379.28
1294,2026-02-18,11.606768,104.888145,11.514761,104.882719,Remork,14:34,6,7.61,25,28,15:02,4.93,1.0,0.0,5,High,Clear,752.77
1295,2026-02-18,11.568642,104.867129,11.52359,104.931943,Rickshaw,06:28,2,5.78,19,19,06:47,2.74,1.2,1.43,5,Medium,Clear,388.71
1296,2026-02-18,11.58599,104.890317,11.525453,104.898336,Motor Dup,18:36,5,6.73,22,21,18:57,2.89,1.2,1.14,5,High,Smog,554.19
1297,2026-02-18,11.558239,104.880146,11.575672,104.963264,Rickshaw,08:16,1,8.32,28,28,08:44,4.43,1.2,0.0,1,Low,Windy,596.34
1298,2026-02-18,11.519207,104.866689,11.532594,104.897509,Rickshaw,12:28,6,3.7,12,23,12:51,1.62,1.2,9.73,4,Very High,Cloudy,225.65
1299,2026-02-18,11.548185,104.932432,11.534871,104.951322,Rickshaw,16:57,3,6.51,22,22,17:19,2.59,1.0,5.4,5,Medium,Windy,369.09
1300,2026-02-18,11.566824,104.863131,11.580166,104.902971,EV Car,09:45,4,4.11,14,20,10:05,2.97,1.0,4.76,5,High,Clear,25.52
1301,2026-02-18,11.520635,104.957465,11.590512,104.935963,Rickshaw,18:07,3,8.73,29,32,18:39,3.51,1.0,1.63,5,Medium,Clear,584.05
1302,2026-02-18,11.531176,104.950679,11.552079,104.8745,Rickshaw,16:41,1,6.17,21,23,17:04,2.32,1.0,0.93,4,Low,Cloudy,453.94
1303,2026-02-18,11.524598,104.856843,11.539371,104.906653,EV Car,18:05,5,8.27,28,31,18:36,9.03,1.5,0.0,4,Medium,Cloudy,57.29
1304,2026-02-18,11.56193,104.852553,11.545792,104.933309,Remork,17:25,5,2.11,7,14,17:39,1.37,1.4,0.0,5,High,Windy,172.19
1305,2026-02-18,11.510576,104.930856,11.529039,104.966405,Rickshaw,10:40,1,4.59,15,15,10:55,2.79,1.4,1.25,5,Low,Clear,343.63
1306,2026-02-18,11.578587,104.931413,11.605911,104.891219,Rickshaw,11:16,4,6.0,20,24,11:40,2.91,1.3,0.0,5,High,Windy,342.74
1307,2026-02-18,11.515515,104.865334,11.547752,104.924398,Rickshaw,13:02,3,8.29,28,28,13:30,3.44,1.1,0.0,4,Medium,Clear,526.43
1308,2026-02-18,11.563669,104.8843,11.585379,104.883747,Remork,07:21,4,2.53,8,11,07:32,2.23,1.5,0.0,5,Medium,Clear,251.23
1309,2026-02-18,11.53922,104.883829,11.534486,104.938624,Remork,12:32,5,3.0,10,9,12:41,2.17,1.3,1.73,5,High,Smog,273.7
1310,2026-02-18,11.559735,104.92661,11.582205,104.856323,Rickshaw,12:34,3,3.89,13,11,12:45,1.89,1.3,0.0,5,Medium,Clear,224.94
1311,2026-02-18,11.546964,104.96924,11.511869,104.878197,EV Car,08:35,5,8.16,27,27,09:02,6.33,1.0,1.43,5,High,Clear,9.43
1312,2026-02-18,11.556798,104.909222,11.515599,104.924306,Remork,08:43,3,9.57,32,36,09:19,5.73,1.3,0.0,4,Medium,Cloudy,936.71
1313,2026-02-18,11.604039,104.865546,11.531037,104.913477,Rickshaw,14:10,3,8.16,27,27,14:37,3.28,1.1,0.0,5,Medium,Smog,567.52
1314,2026-02-18,11.565452,104.946174,11.543451,104.861446,Rickshaw,21:05,1,5.03,17,17,21:22,2.36,1.2,1.57,5,Low,Clear,257.6
1315,2026-02-18,11.571124,104.938484,11.579409,104.888519,Rickshaw,12:00,5,3.11,10,14,12:14,1.37,1.2,0.0,5,High,Cloudy,180.67
1316,2026-02-18,11.584603,104.929254,11.607457,104.859359,EV Car,14:11,5,6.72,22,24,14:35,4.71,1.1,0.0,5,Medium,Windy,50.94
1317,2026-02-18,11.510521,104.942925,11.577022,104.926092,Rickshaw,16:56,4,8.17,27,28,17:24,2.92,1.0,1.3,5,Medium,Cloudy,511.48
1318,2026-02-18,11.596824,104.96715,11.571155,104.914535,Motor Dup,20:59,2,5.41,18,20,21:19,1.8,1.0,0.0,5,Low,Clear,454.71
1319,2026-02-18,11.586619,104.927735,11.589777,104.921883,Rickshaw,07:50,6,7.43,25,32,08:22,3.32,1.0,0.0,4,Very High,Windy,532.77
1320,2026-02-18,11.545215,104.949695,11.559523,104.898759,Remork,22:20,1,7.18,24,23,22:43,3.57,1.0,0.0,5,Low,Clear,639.4
1321,2026-02-18,11.584101,104.944966,11.579032,104.929741,Rickshaw,11:57,5,7.64,25,31,12:28,5.01,1.4,0.0,5,High,Clear,507.5
1322,2026-02-18,11.529394,104.854345,11.525004,104.895046,Rickshaw,20:34,5,5.97,20,27,21:01,2.17,1.0,0.0,3,High,Clear,335.68
1323,2026-02-18,11.608413,104.88882,11.530148,104.882411,Remork,17:13,7,1.96,7,18,17:31,1.56,1.5,0.0,5,Very High,Clear,218.22
1324,2026-02-18,11.534209,104.881816,11.605493,104.96223,Rickshaw,18:41,6,6.44,21,22,19:03,3.56,1.4,0.0,5,Very High,Cloudy,446.35
1325,2026-02-18,11.553062,104.960965,11.583877,104.946281,Rickshaw,09:02,5,8.46,28,29,09:31,3.91,1.0,0.0,5,High,Cloudy,460.89
1326,2026-02-18,11.604228,104.884998,11.576779,104.854951,Rickshaw,20:37,2,6.32,21,20,20:57,2.77,1.0,1.79,4,Low,Clear,393.22
1327,2026-02-18,11.602126,104.878073,11.544236,104.897732,Rickshaw,16:47,8,3.3,11,18,17:05,1.3,1.0,1.54,5,High,Cloudy,223.12
1328,2026-02-18,11.605243,104.954743,11.604095,104.96379,Remork,09:36,1,3.7,12,14,09:50,2.39,1.0,0.0,5,Low,Windy,399.05
1329,2026-02-18,11.587917,104.96348,11.609429,104.85457,Rickshaw,06:55,5,8.62,29,38,07:33,3.89,1.2,0.0,5,High,Clear,431.67
1330,2026-02-18,11.534936,104.912314,11.599482,104.941219,Remork,10:13,2,4.17,14,15,10:28,2.02,1.0,1.13,5,Low,Clear,334.62
1331,2026-02-18,11.517277,104.921533,11.598102,104.966769,EV Car,13:19,8,6.25,21,26,13:45,4.32,1.1,0.0,4,Very High,Clear,30.43
1332,2026-02-18,11.602775,104.936822,11.58951,104.94148,EV Car,11:39,1,5.05,17,19,11:58,5.43,1.4,0.64,5,Low,Smog,44.78
1333,2026-02-18,11.545126,104.967561,11.511561,104.910709,Rickshaw,08:57,7,5.2,17,23,09:20,2.7,1.2,1.17,4,Very High,Clear,362.06
1334,2026-02-18,11.557502,104.927189,11.544487,104.947866,Rickshaw,17:34,8,5.42,18,20,17:54,3.46,1.4,0.0,4,High,Cloudy,380.98
1335,2026-02-18,11.597789,104.949564,11.522377,104.874382,Remork,14:04,4,7.51,25,27,14:31,4.71,1.0,0.87,4,High,Clear,825.45
1336,2026-02-18,11.513052,104.857579,11.545087,104.920637,Rickshaw,20:56,4,5.01,17,21,21:17,1.87,1.0,0.0,3,Medium,Clear,383.49
1337,2026-02-18,11.556647,104.860127,11.542215,104.903348,Rickshaw,06:22,3,4.81,16,20,06:42,2.24,1.0,0.0,4,High,Windy,271.68
1338,2026-02-18,11.59385,104.869167,11.544677,104.9591,Rickshaw,13:07,10,8.21,27,38,13:45,4.0,1.1,0.0,4,Very High,Windy,575.92
1339,2026-02-18,11.550683,104.891123,11.587331,104.931961,Rickshaw,22:43,3,7.84,26,24,23:07,4.1,1.0,9.55,5,Low,Windy,539.3
1340,2026-02-18,11.601872,104.891388,11.547297,104.855886,Rickshaw,16:13,4,3.7,12,13,16:26,1.35,1.0,7.51,5,Medium,Cloudy,243.4
1341,2026-02-18,11.525978,104.950827,11.566705,104.966226,Rickshaw,14:35,4,4.08,14,15,14:50,1.89,1.1,0.96,5,Medium,Clear,276.92
1342,2026-02-18,11.531169,104.868527,11.54198,104.875041,EV Car,18:40,7,5.09,17,19,18:59,3.49,1.0,0.0,5,Very High,Cloudy,34.2
1343,2026-02-18,11.567779,104.951147,11.608904,104.888558,Rickshaw,17:28,3,4.35,14,19,17:47,2.81,1.5,0.72,4,Medium,Clear,279.77
1344,2026-02-18,11.603101,104.902256,11.525298,104.955445,EV Car,21:38,3,5.84,19,23,22:01,6.5,1.5,1.43,5,Medium,Cloudy,22.95
1345,2026-02-18,11.540891,104.891152,11.596422,104.87719,EV Car,06:22,5,3.2,11,19,06:41,2.45,1.0,1.85,5,High,Clear,0.12
1346,2026-02-18,11.571844,104.928648,11.517977,104.930376,Rickshaw,08:46,4,7.87,26,36,09:22,5.51,1.3,1.33,5,High,Clear,570.22
1347,2026-02-18,11.517323,104.94095,11.587023,104.911886,Rickshaw,21:47,2,5.45,18,19,22:06,3.13,1.3,0.0,5,Medium,Cloudy,392.86
1348,2026-02-18,11.584918,104.865329,11.581076,104.938881,EV Car,13:19,4,6.23,21,23,13:42,5.75,1.5,1.16,5,High,Cloudy,52.62
1349,2026-02-18,11.51483,104.961443,11.579442,104.908287,EV Car,20:25,8,6.23,21,33,20:58,4.06,1.0,1.56,5,Very High,Cloudy,10.83
1350,2026-02-18,11.584873,104.851235,11.562954,104.933836,Remork,08:20,7,10.1,34,45,09:05,5.81,1.2,0.94,4,Very High,Cloudy,940.95
1351,2026-02-18,11.590574,104.86907,11.540138,104.864874,EV Car,17:58,8,8.5,28,26,18:24,5.71,1.1,0.0,5,Very High,Smog,25.54
1352,2026-02-18,11.549177,104.939087,11.590357,104.901997,Rickshaw,16:53,3,7.57,25,24,17:17,4.03,1.2,0.0,4,Low,Clear,451.08
1353,2026-02-18,11.60895,104.95143,11.568347,104.886333,EV Car,07:00,5,6.86,23,23,07:23,8.21,1.5,3.43,4,High,Clear,46.28
1354,2026-02-18,11.567668,104.903435,11.527973,104.883942,Rickshaw,07:17,4,6.21,21,20,07:37,4.63,1.5,0.0,5,Medium,Cloudy,369.3
1355,2026-02-18,11.523679,104.857637,11.554202,104.880077,Motor Dup,13:46,6,4.75,16,22,14:08,1.44,1.1,0.0,5,High,Smog,369.35
1356,2026-02-18,11.517499,104.883525,11.521654,104.858729,Rickshaw,18:08,2,3.22,11,12,18:20,2.12,1.3,1.59,5,Medium,Cloudy,192.81
1357,2026-02-18,11.575947,104.925303,11.528308,104.94902,Rickshaw,20:52,6,4.12,14,20,21:12,2.04,1.0,9.82,5,High,Clear,253.13
1358,2026-02-18,11.533992,104.860954,11.555856,104.967779,Remork,09:17,1,1.6,5,7,09:24,0.83,1.0,0.0,5,Low,Clear,148.31
1359,2026-02-18,11.608744,104.897862,11.516629,104.945431,Remork,18:40,3,9.29,31,31,19:11,6.19,1.1,0.83,5,Low,Smog,785.71
1360,2026-02-18,11.580463,104.910643,11.592681,104.878511,EV Car,09:10,4,7.47,25,24,09:34,6.82,1.5,0.0,5,Medium,Clear,71.03
1361,2026-02-18,11.517131,104.956736,11.534308,104.877732,Remork,07:53,7,4.51,15,19,08:12,2.57,1.2,1.44,5,Very High,Smog,480.61
1362,2026-02-18,11.556038,104.869257,11.520332,104.922971,Rickshaw,06:25,4,3.99,13,17,06:42,1.67,1.0,0.0,3,Medium,Cloudy,212.89
1363,2026-02-18,11.543505,104.860334,11.552051,104.890643,EV Car,12:46,8,6.57,22,35,13:21,5.54,1.2,1.69,4,Very High,Clear,11.88
1364,2026-02-18,11.575178,104.886036,11.535798,104.959632,Rickshaw,09:14,4,6.23,21,30,09:44,2.22,1.0,0.0,3,High,Cloudy,389.68
1365,2026-02-18,11.547406,104.888639,11.588893,104.901801,Rickshaw,12:04,6,6.47,22,36,12:40,3.04,1.3,1.76,1,Very High,Windy,352.78
1366,2026-02-18,11.589805,104.89225,11.584498,104.852497,EV Car,17:54,9,9.33,31,36,18:30,7.78,1.2,0.0,5,High,Cloudy,12.1
1367,2026-02-18,11.564325,104.875811,11.510268,104.90979,Rickshaw,08:10,3,6.5,22,32,08:42,4.26,1.5,1.01,5,High,Windy,362.3
1368,2026-02-18,11.573897,104.960989,11.547273,104.920382,EV Car,09:11,3,5.1,17,21,09:32,4.28,1.2,0.0,5,High,Windy,48.64
1369,2026-02-18,11.544399,104.875538,11.580356,104.942337,Motor Dup,08:20,4,8.26,28,39,08:59,3.54,1.4,0.57,4,High,Clear,576.67
1370,2026-02-18,11.514661,104.928082,11.559519,104.858209,Remork,19:27,5,4.44,15,23,19:50,2.19,1.0,0.66,5,High,Clear,517.19
1371,2026-02-18,11.605144,104.908164,11.552033,104.938662,Remork,18:12,3,4.5,15,20,18:32,3.25,1.5,0.0,4,High,Clear,418.03
1372,2026-02-18,11.587872,104.923025,11.515653,104.938089,Rickshaw,11:11,2,5.5,18,17,11:28,3.01,1.0,0.0,5,Medium,Clear,431.39
1373,2026-02-18,11.584381,104.957128,11.518539,104.881834,Rickshaw,16:23,2,8.51,28,26,16:49,4.11,1.0,0.0,5,Low,Smog,603.24
1374,2026-02-18,11.595943,104.896538,11.602856,104.86225,Rickshaw,20:54,10,4.32,14,26,21:20,2.35,1.0,0.0,5,Very High,Clear,293.0
1375,2026-02-18,11.522827,104.8784,11.5708,104.960535,EV Car,18:23,7,7.35,24,29,18:52,7.9,1.4,1.35,5,Very High,Clear,65.82
1376,2026-02-18,11.533685,104.883914,11.58174,104.869697,Remork,06:13,2,3.24,11,9,06:22,1.48,1.0,0.0,4,Medium,Clear,300.09
1377,2026-02-18,11.534905,104.877896,11.530313,104.930036,Rickshaw,19:48,3,6.72,22,22,20:10,2.36,1.0,0.0,5,Medium,Windy,379.33
1378,2026-02-19,11.532709,104.88035,11.558918,104.879762,Motor Dup,18:37,3,5.34,18,19,18:56,2.14,1.4,0.0,5,Medium,Clear,427.45
1379,2026-02-19,11.605544,104.912784,11.584675,104.969996,Rickshaw,13:00,7,4.81,16,27,13:27,1.99,1.1,0.0,4,Very High,Clear,272.48
1380,2026-02-19,11.537735,104.924005,11.579229,104.859206,Rickshaw,07:02,6,6.13,20,27,07:29,3.19,1.3,0.92,5,High,Smog,396.88
1381,2026-02-19,11.519547,104.888822,11.600389,104.855861,Rickshaw,22:08,5,7.51,25,32,22:40,5.17,1.3,0.0,5,High,Clear,458.49
1382,2026-02-19,11.512209,104.8928,11.520619,104.857999,Remork,13:37,2,3.52,12,13,13:50,2.47,1.2,0.86,5,Low,Clear,364.64
1383,2026-02-19,11.53434,104.896704,11.595527,104.898221,Motor Dup,13:18,8,4.13,14,29,13:47,1.29,1.1,0.0,5,Very High,Cloudy,319.93
1384,2026-02-19,11.59257,104.951956,11.604858,104.953113,Rickshaw,12:40,5,3.28,11,12,12:52,1.38,1.0,1.4,4,High,Clear,258.42
1385,2026-02-19,11.594073,104.965105,11.601392,104.909138,EV Car,11:03,1,6.34,21,22,11:25,5.18,1.0,0.0,5,Low,Clear,50.75
1386,2026-02-19,11.566148,104.895391,11.587844,104.947949,Rickshaw,18:01,8,4.3,14,25,18:26,2.24,1.1,0.0,5,Very High,Clear,280.49
1387,2026-02-19,11.535079,104.910468,11.527671,104.893101,Rickshaw,07:08,5,4.63,15,20,07:28,2.88,1.2,0.0,5,High,Cloudy,270.64
1388,2026-02-19,11.526198,104.922784,11.572233,104.955564,EV Car,09:18,4,7.01,23,26,09:44,4.33,1.0,0.0,5,Medium,Cloudy,12.22
1389,2026-02-19,11.562292,104.91311,11.599929,104.893522,Rickshaw,06:37,7,5.46,18,24,07:01,2.68,1.0,9.73,3,Very High,Smog,416.12
1390,2026-02-19,11.599003,104.882924,11.573796,104.86995,Rickshaw,18:26,6,7.88,26,38,19:04,4.71,1.3,1.35,4,Very High,Clear,451.16
1391,2026-02-19,11.534184,104.929261,11.558003,104.865633,Motor Dup,13:01,8,3.89,13,17,13:18,1.31,1.1,0.0,5,Very High,Clear,262.75
1392,2026-02-19,11.540939,104.876348,11.526269,104.874731,Motor Dup,08:01,8,6.83,23,32,08:33,3.3,1.5,0.0,5,Very High,Cloudy,449.5
1393,2026-02-19,11.60747,104.951418,11.560919,104.911779,Remork,09:54,5,6.66,22,33,10:27,3.48,1.0,1.55,4,High,Clear,567.03
1394,2026-02-19,11.595073,104.859717,11.520438,104.943124,Motor Dup,07:14,7,8.38,28,32,07:46,4.25,1.3,0.0,4,Very High,Clear,655.65
1395,2026-02-19,11.544397,104.855219,11.543039,104.886926,Rickshaw,17:39,5,6.35,21,24,18:03,3.69,1.5,0.0,5,Very High,Clear,412.63
1396,2026-02-19,11.559029,104.903779,11.607683,104.852316,Remork,08:26,2,5.74,19,21,08:47,4.06,1.4,1.85,4,Low,Clear,465.81
1397,2026-02-19,11.560098,104.91243,11.516771,104.87646,Remork,09:45,3,6.54,22,26,10:11,4.65,1.1,0.0,5,Medium,Windy,740.31
1398,2026-02-19,11.576206,104.934447,11.525269,104.850889,Remork,08:51,7,3.18,11,16,09:07,2.03,1.2,0.0,5,Very High,Cloudy,306.05
1399,2026-02-19,11.60333,104.961216,11.602063,104.869959,Remork,12:57,5,7.28,24,29,13:26,4.04,1.0,1.0,5,High,Clear,780.15
1400,2026-02-19,11.53525,104.859341,11.531744,104.894021,Rickshaw,20:34,7,5.28,18,20,20:54,2.21,1.1,0.0,5,Very High,Clear,314.05
1401,2026-02-19,11.521615,104.922086,11.554408,104.902394,Rickshaw,18:27,6,4.43,15,14,18:41,2.34,1.3,1.62,5,Very High,Cloudy,338.56
1402,2026-02-19,11.573242,104.888297,11.54444,104.952511,Rickshaw,16:52,1,6.37,21,19,17:11,3.48,1.0,0.0,5,Low,Clear,350.77
1403,2026-02-19,11.558019,104.923434,11.606313,104.966007,Remork,18:17,6,7.47,25,36,18:53,5.85,1.4,0.89,4,High,Cloudy,738.72
1404,2026-02-19,11.594489,104.89639,11.592264,104.855333,Rickshaw,08:44,4,6.72,22,26,09:10,3.2,1.3,3.63,5,Medium,Cloudy,526.04
1405,2026-02-19,11.533647,104.953087,11.51022,104.866946,EV Car,17:15,4,6.92,23,22,17:37,4.81,1.0,0.75,5,Medium,Clear,19.99
1406,2026-02-19,11.533848,104.878004,11.517887,104.853438,Motor Dup,20:26,3,5.02,17,15,20:41,2.0,1.1,0.0,3,Low,Clear,302.03
1407,2026-02-19,11.57356,104.913679,11.60416,104.910338,Remork,06:20,8,4.86,16,24,06:44,2.52,1.0,0.0,5,Very High,Cloudy,452.07
1408,2026-02-19,11.549481,104.865013,11.529525,104.938192,Rickshaw,13:14,5,5.67,19,25,13:39,3.89,1.4,0.0,5,High,Smog,443.5
1409,2026-02-19,11.572184,104.901305,11.514952,104.942575,EV Car,19:34,4,5.54,18,20,19:54,4.24,1.1,0.0,5,Medium,Clear,18.32
1410,2026-02-19,11.567009,104.93078,11.539877,104.898731,EV Car,16:25,3,6.16,21,25,16:50,5.02,1.0,0.0,5,Medium,Clear,9.45
1411,2026-02-19,11.558105,104.921524,11.538682,104.90959,Rickshaw,17:09,4,6.45,22,25,17:34,4.3,1.5,1.27,4,Medium,Cloudy,349.08
1412,2026-02-19,11.52616,104.969037,11.534798,104.863341,Motor Dup,14:57,2,1.26,4,8,15:05,0.35,1.0,0.0,4,Medium,Cloudy,90.48
1413,2026-02-19,11.605669,104.855542,11.576308,104.958531,Remork,12:19,2,5.61,19,17,12:36,4.06,1.5,0.0,5,Medium,Clear,458.67
1414,2026-02-19,11.581623,104.91145,11.580662,104.930456,Rickshaw,18:52,9,6.41,21,29,19:21,3.06,1.3,0.0,5,Very High,Cloudy,436.56
1415,2026-02-19,11.553022,104.919524,11.549224,104.958044,Rickshaw,16:50,1,3.67,12,14,17:04,2.3,1.2,1.57,5,Low,Clear,195.65
1416,2026-02-19,11.563018,104.892273,11.542327,104.943925,EV Car,19:53,6,6.12,20,23,20:16,4.71,1.1,0.0,4,Medium,Cloudy,26.36
1417,2026-02-19,11.510465,104.94021,11.599358,104.963632,Rickshaw,18:55,4,7.52,25,24,19:19,3.61,1.3,0.0,4,High,Cloudy,435.7
1418,2026-02-19,11.592123,104.92966,11.56221,104.875944,Rickshaw,20:07,2,6.17,21,22,20:29,2.32,1.0,0.0,5,Low,Clear,455.36
1419,2026-02-19,11.560878,104.919356,11.545022,104.888384,Rickshaw,19:25,2,7.2,24,26,19:51,2.62,1.0,1.51,4,Low,Clear,510.07
1420,2026-02-19,11.558644,104.914606,11.514631,104.961868,Motor Dup,18:28,1,7.56,25,24,18:52,2.11,1.0,0.0,4,Low,Clear,542.54
1421,2026-02-19,11.607087,104.892274,11.519856,104.924446,Rickshaw,18:41,3,6.11,20,28,19:09,2.22,1.0,0.0,5,High,Cloudy,430.18
1422,2026-02-19,11.586305,104.870462,11.574444,104.964599,Motor Dup,07:20,5,6.53,22,28,07:48,1.84,1.1,1.97,5,Very High,Smog,400.7
1423,2026-02-19,11.512903,104.858358,11.605779,104.902684,Rickshaw,07:37,6,11.26,38,43,08:20,5.83,1.2,5.32,4,Very High,Clear,733.5
1424,2026-02-19,11.56264,104.888175,11.566007,104.930419,Rickshaw,13:17,8,5.51,18,29,13:46,4.12,1.4,0.0,5,Very High,Cloudy,276.59
1425,2026-02-19,11.578428,104.889508,11.583049,104.949974,Remork,14:16,2,2.01,7,6,14:22,1.11,1.0,1.68,4,Low,Cloudy,239.77
1426,2026-02-19,11.609206,104.887631,11.607681,104.966906,Rickshaw,20:24,4,2.48,8,6,20:30,1.0,1.0,6.11,5,Medium,Clear,146.67
1427,2026-02-19,11.510599,104.877754,11.524992,104.88861,Rickshaw,13:44,4,2.41,8,14,13:58,1.59,1.3,0.0,4,High,Clear,155.76
1428,2026-02-19,11.544553,104.957248,11.552239,104.954085,EV Car,08:25,5,6.85,23,23,08:48,5.05,1.2,1.28,4,High,Smog,45.3
1429,2026-02-19,11.59923,104.95862,11.526807,104.960999,Motor Dup,07:11,2,2.11,7,10,07:21,0.74,1.1,1.57,4,Medium,Cloudy,136.62
1430,2026-02-19,11.562629,104.867923,11.524386,104.888,Rickshaw,18:38,6,5.14,17,15,18:53,2.86,1.2,1.99,3,High,Clear,332.81
1431,2026-02-19,11.554338,104.88391,11.591752,104.943822,Rickshaw,18:03,6,6.09,20,25,18:28,2.87,1.3,0.0,4,High,Smog,433.83
1432,2026-02-19,11.523262,104.968178,11.604341,104.887064,Remork,08:38,5,7.12,24,28,09:06,5.5,1.5,0.0,5,High,Cloudy,582.14
1433,2026-02-19,11.550242,104.868012,11.544597,104.956052,Rickshaw,07:09,6,6.31,21,30,07:39,3.97,1.5,1.61,3,High,Clear,489.97
1434,2026-02-19,11.59066,104.918875,11.537237,104.851144,EV Car,10:53,3,6.25,21,22,11:15,6.9,1.4,4.76,4,Medium,Clear,33.94
1435,2026-02-19,11.540623,104.910219,11.518954,104.968482,Rickshaw,18:36,6,4.14,14,25,19:01,1.94,1.1,0.86,4,High,Cloudy,212.72
1436,2026-02-19,11.534946,104.851698,11.555527,104.861296,Rickshaw,20:44,3,3.94,13,14,20:58,1.7,1.0,0.0,5,Low,Clear,308.47
1437,2026-02-19,11.559407,104.960625,11.517861,104.876676,Motor Dup,07:56,4,9.39,31,38,08:34,5.59,1.5,0.0,4,High,Clear,566.66
1438,2026-02-19,11.588929,104.85913,11.569616,104.870023,Rickshaw,22:59,4,6.53,22,23,23:22,3.37,1.0,1.24,4,Medium,Cloudy,429.02
1439,2026-02-19,11.557375,104.897789,11.536978,104.883571,Remork,17:46,5,5.4,18,20,18:06,3.69,1.5,1.89,5,High,Cloudy,550.9
1440,2026-02-19,11.555099,104.904646,11.516412,104.954743,Rickshaw,20:14,1,7.78,26,25,20:39,3.4,1.1,0.0,3,Low,Clear,460.46
1441,2026-02-19,11.599531,104.869026,11.515876,104.887053,EV Car,07:24,7,5.79,19,19,07:43,4.88,1.2,0.0,1,Very High,Clear,48.51
1442,2026-02-19,11.543023,104.910792,11.562689,104.92853,Motor Dup,07:15,3,5.85,20,21,07:36,2.97,1.5,0.0,4,High,Smog,511.77
1443,2026-02-19,11.515018,104.92019,11.516518,104.858608,EV Car,19:06,4,6.1,20,26,19:32,4.02,1.0,0.83,4,High,Clear,5.99
1444,2026-02-19,11.594926,104.903723,11.575569,104.923047,Rickshaw,06:19,8,6.08,20,31,06:50,3.01,1.0,1.79,5,Very High,Clear,371.23
1445,2026-02-19,11.554198,104.875033,11.577849,104.920262,Rickshaw,17:10,5,6.16,21,32,17:42,2.94,1.0,0.0,4,High,Clear,464.6
1446,2026-02-20,11.515763,104.865742,11.520888,104.969925,Rickshaw,17:55,6,6.13,20,22,18:17,3.34,1.2,0.0,4,High,Windy,326.61
1447,2026-02-20,11.51325,104.919838,11.52804,104.880081,Rickshaw,12:25,9,5.42,18,18,12:43,2.93,1.3,0.0,5,High,Cloudy,417.2
1448,2026-02-20,11.603073,104.890357,11.530614,104.938678,Rickshaw,07:37,4,5.3,18,18,07:55,3.65,1.4,0.0,4,Medium,Clear,267.04
1449,2026-02-20,11.552247,104.920734,11.578326,104.850294,Rickshaw,08:38,10,5.17,17,21,08:59,3.49,1.4,0.0,4,High,Windy,287.12
1450,2026-02-20,11.559293,104.873343,11.547327,104.887768,Rickshaw,08:16,3,6.32,21,29,08:45,4.11,1.5,0.84,5,High,Windy,344.28
1451,2026-02-20,11.609352,104.954518,11.526655,104.889861,Rickshaw,09:38,4,6.64,22,28,10:06,3.35,1.0,0.0,4,High,Windy,528.84
1452,2026-02-20,11.570789,104.959271,11.522032,104.906218,Remork,13:05,5,7.23,24,24,13:29,3.93,1.0,1.2,4,High,Clear,640.28
1453,2026-02-20,11.515667,104.955962,11.563745,104.912774,Rickshaw,18:22,6,8.01,27,32,18:54,4.5,1.2,1.94,5,Medium,Smog,485.92
1454,2026-02-20,11.600785,104.893701,11.510942,104.921829,Rickshaw,11:41,5,5.03,17,18,11:59,2.07,1.0,0.0,5,Medium,Clear,379.75
1455,2026-02-20,11.538684,104.88284,11.567342,104.868622,Remork,18:17,6,5.0,17,27,18:44,4.25,1.5,0.0,5,Very High,Clear,578.54
1456,2026-02-20,11.518677,104.857789,11.516464,104.862195,Rickshaw,07:07,5,6.02,20,19,07:26,4.53,1.5,0.0,4,High,Clear,391.86
1457,2026-02-20,11.544184,104.921159,11.535494,104.954424,Motor Dup,17:05,4,5.65,19,30,17:35,2.63,1.4,1.08,5,High,Windy,408.19
1458,2026-02-20,11.585793,104.924773,11.521305,104.929882,Remork,11:57,1,7.5,25,23,12:20,4.87,1.0,1.42,5,Low,Smog,802.28
1459,2026-02-20,11.515429,104.951004,11.569362,104.931668,EV Car,17:24,2,8.68,29,27,17:51,6.35,1.1,0.0,3,Low,Clear,4.03
1460,2026-02-20,11.59369,104.949457,11.531783,104.913731,Motor Dup,19:09,3,5.69,19,20,19:29,1.61,1.0,1.28,3,Medium,Cloudy,396.95
1461,2026-02-20,11.606428,104.909384,11.577775,104.878612,EV Car,13:42,13,9.8,33,40,14:22,9.91,1.4,0.0,5,Very High,Windy,91.52
1462,2026-02-20,11.568641,104.943573,11.536398,104.87333,Rickshaw,08:16,6,7.26,24,35,08:51,4.99,1.3,0.54,3,High,Clear,407.9
1463,2026-02-20,11.531556,104.873628,11.541797,104.962299,Rickshaw,13:53,7,6.78,23,24,14:17,4.02,1.4,0.0,3,High,Cloudy,371.27
